person_cluster,variant,area_name,mentions,poems
Mary / Maria / Maarja / Mari,Maarja,Emmaste,1,1
Mary / Maria / Maarja / Mari,Maarja,Haljala,8,6
Mary / Maria / Maarja / Mari,Maarja,Halliste,22,17
Mary / Maria / Maarja / Mari,Maarja,Hanila,1,1
Mary / Maria / Maarja / Mari,Maarja,Harju-Jaani,2,1
Mary / Maria / Maarja / Mari,Maarja,Helme,30,18
Mary / Maria / Maarja / Mari,Maarja,Häädemeeste,1,1
Mary / Maria / Maarja / Mari,Maarja,Juuru,1,1
Mary / Maria / Maarja / Mari,Maarja,Järva-Jaani,2,2
Mary / Maria / Maarja / Mari,Maarja,Jõhvi,7,7
Mary / Maria / Maarja / Mari,Maarja,Jüri,5,4
Mary / Maria / Maarja / Mari,Maarja,Kaarma,1,1
Mary / Maria / Maarja / Mari,Maarja,Kadrina,4,4
Mary / Maria / Maarja / Mari,Maarja,Kambja,2,2
Mary / Maria / Maarja / Mari,Maarja,Kanepi,2,2
Mary / Maria / Maarja / Mari,Maarja,Kaprio,1,1
Mary / Maria / Maarja / Mari,Maarja,Karja,1,1
Mary / Maria / Maarja / Mari,Maarja,Karksi,60,38
Mary / Maria / Maarja / Mari,Maarja,Kodavere,3,3
Mary / Maria / Maarja / Mari,Maarja,Koeru,2,2
Mary / Maria / Maarja / Mari,Maarja,Kolga-Jaani,9,7
Mary / Maria / Maarja / Mari,Maarja,Kose,2,2
Mary / Maria / Maarja / Mari,Maarja,Kursi,2,1
Mary / Maria / Maarja / Mari,Maarja,Kuusalu,4,3
Mary / Maria / Maarja / Mari,Maarja,Käina,1,1
Mary / Maria / Maarja / Mari,Maarja,Laiuse,4,1
Mary / Maria / Maarja / Mari,Maarja,Lääne-Nigula,1,1
Mary / Maria / Maarja / Mari,Maarja,Lüganuse,3,3
Mary / Maria / Maarja / Mari,Maarja,Marttila,2,1
Mary / Maria / Maarja / Mari,Maarja,Muhu,1,1
Mary / Maria / Maarja / Mari,Maarja,Muurla,2,1
Mary / Maria / Maarja / Mari,Maarja,Märjamaa,3,2
Mary / Maria / Maarja / Mari,Maarja,Narvusi,2,2
Mary / Maria / Maarja / Mari,Maarja,Otepää,4,4
Mary / Maria / Maarja / Mari,Maarja,Paide,1,1
Mary / Maria / Maarja / Mari,Maarja,Paistu,17,13
Mary / Maria / Maarja / Mari,Maarja,Palamuse,2,1
Mary / Maria / Maarja / Mari,Maarja,Pilistvere,2,2
Mary / Maria / Maarja / Mari,Maarja,Puhja,3,2
Mary / Maria / Maarja / Mari,Maarja,Pärnu,2,2
Mary / Maria / Maarja / Mari,Maarja,Pärnu-Jaagupi,9,1
Mary / Maria / Maarja / Mari,Maarja,Põltsamaa,1,1
Mary / Maria / Maarja / Mari,Maarja,Põlva,3,2
Mary / Maria / Maarja / Mari,Maarja,Rannu,1,1
Mary / Maria / Maarja / Mari,Maarja,Ridala,1,1
Mary / Maria / Maarja / Mari,Maarja,Risti,4,2
Mary / Maria / Maarja / Mari,Maarja,Räpina,16,8
Mary / Maria / Maarja / Mari,Maarja,Rõngu,4,3
Mary / Maria / Maarja / Mari,Maarja,Rõuge,1,1
Mary / Maria / Maarja / Mari,Maarja,Saarde,10,5
Mary / Maria / Maarja / Mari,Maarja,Sangaste,12,9
Mary / Maria / Maarja / Mari,Maarja,Setumaa,75,34
Mary / Maria / Maarja / Mari,Maarja,Simuna,8,8
Mary / Maria / Maarja / Mari,Maarja,Soikkola,1,1
Mary / Maria / Maarja / Mari,Maarja,Suomusjärvi,1,1
Mary / Maria / Maarja / Mari,Maarja,Suure-Jaani,2,1
Mary / Maria / Maarja / Mari,Maarja,Tartu-Maarja,1,1
Mary / Maria / Maarja / Mari,Maarja,Tarvastu,7,7
Mary / Maria / Maarja / Mari,Maarja,Tori,2,2
Mary / Maria / Maarja / Mari,Maarja,Torma,1,1
Mary / Maria / Maarja / Mari,Maarja,Türi,6,5
Mary / Maria / Maarja / Mari,Maarja,Urvaste,9,2
Mary / Maria / Maarja / Mari,Maarja,Varbla,1,1
Mary / Maria / Maarja / Mari,Maarja,Vastseliina,24,5
Mary / Maria / Maarja / Mari,Maarja,Vigala,4,3
Mary / Maria / Maarja / Mari,Maarja,Viljandi,23,10
Mary / Maria / Maarja / Mari,Maarja,Väike-Maarja,5,5
Mary / Maria / Maarja / Mari,Maarja,Võnnu,3,2
Mary / Maria / Maarja / Mari,Maarja,Äksi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Alastaro,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Alatornio,5,5
Mary / Maria / Maarja / Mari,Maija/Maie,Alavus,3,2
Mary / Maria / Maarja / Mari,Maija/Maie,Anttola,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Asikkala,8,8
Mary / Maria / Maarja / Mari,Maija/Maie,Enontekiö,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Eräjärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Evijärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Halikko,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Haljala,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Hartola,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Hattula,6,5
Mary / Maria / Maarja / Mari,Maija/Maie,Hauho,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Hausjärvi,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Heinävesi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Hietamäki,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Hollola,5,4
Mary / Maria / Maarja / Mari,Maija/Maie,Humppila,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Hyvinkää,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Hämeenkyrö,3,2
Mary / Maria / Maarja / Mari,Maija/Maie,Hämeenlinna,3,2
Mary / Maria / Maarja / Mari,Maija/Maie,Iitti,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Ilomantsi,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Impilahti,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Janakkala,8,8
Mary / Maria / Maarja / Mari,Maija/Maie,Jokioinen,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Joroinen,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Juva,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Jyväskylä,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Jäppilä,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Jääski,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kadrina,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kalajoki,4,3
Mary / Maria / Maarja / Mari,Maija/Maie,Kalvola,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kangasniemi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Kannonkoski,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kaprio,6,3
Mary / Maria / Maarja / Mari,Maija/Maie,Karinainen,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Karuna,3,2
Mary / Maria / Maarja / Mari,Maija/Maie,Karunki,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Karvia,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kauhajoki,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kauhava,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Kaukola,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kaustinen,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kauvatsa,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Kemi,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Kemijärvi,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Kesälahti,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kiihtelysvaara,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Kitee,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Kittilä,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kiuruvesi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Kivennapa,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Koivisto,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kokemäki,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kontiolahti,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Koprina,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Korpilahti,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Korpiselkä,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Koski Hl.,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Kuopio,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Kuorevesi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kuortane,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Kurikka,5,4
Mary / Maria / Maarja / Mari,Maija/Maie,Kuusamo,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Kuusjoki,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Kymi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Laihia,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Laitila,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Lammi,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Lappajärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Lapua,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Lemi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Lempaala,4,4
Mary / Maria / Maarja / Mari,Maija/Maie,Leppävirta,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Lieto,3,2
Mary / Maria / Maarja / Mari,Maija/Maie,Liissilä,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Liperi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Lohtaja,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Loppi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Luhanka,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Luumäki,4,3
Mary / Maria / Maarja / Mari,Maija/Maie,Maaninka,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Marttila,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Merijärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Merikarvia,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Metsäpirtti,4,3
Mary / Maria / Maarja / Mari,Maija/Maie,Mietoinen,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Mouhijärvi,9,6
Mary / Maria / Maarja / Mari,Maija/Maie,Muhos,4,3
Mary / Maria / Maarja / Mari,Maija/Maie,Muolaa,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Muurla,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Mynämäki,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Mäntsälä,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Mäntyharju,6,5
Mary / Maria / Maarja / Mari,Maija/Maie,Narvusi,173,44
Mary / Maria / Maarja / Mari,Maija/Maie,Nousiainen,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Nurmes,7,6
Mary / Maria / Maarja / Mari,Maija/Maie,Orimattila,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Oulu,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Paattinen,4,3
Mary / Maria / Maarja / Mari,Maija/Maie,Paavola,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Paimio,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Perniö,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Pertteli,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Pieksämäki,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Pielisjärvi,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Pihlajavesi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Piikkiö,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Piippola,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Polvijärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Pomarkku,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Porajärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Pudasjärvi,3,2
Mary / Maria / Maarja / Mari,Maija/Maie,Punkalaidun,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Pusula,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Pyhäjärvi Ul.,3,2
Mary / Maria / Maarja / Mari,Maija/Maie,Pyhäjärvi Vpl.,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Pylkönmäki,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Pälkjärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Pälkäne,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Pöytyä,4,3
Mary / Maria / Maarja / Mari,Maija/Maie,Raahe,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Rantsila,5,4
Mary / Maria / Maarja / Mari,Maija/Maie,Ranua,7,5
Mary / Maria / Maarja / Mari,Maija/Maie,Rauma,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Rautalampi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Repola,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Ristijärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Rovaniemi,4,4
Mary / Maria / Maarja / Mari,Maija/Maie,Ruokolahti,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Ruotsinpyhtää,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Ruovesi,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Saari,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Saarijärvi,11,11
Mary / Maria / Maarja / Mari,Maija/Maie,Salmi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Salo,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Savitaipale,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Savonlinna,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Serepetta,4,2
Mary / Maria / Maarja / Mari,Maija/Maie,Siilinjärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Simo,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Soikkola,43,19
Mary / Maria / Maarja / Mari,Maija/Maie,Somerniemi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Somero,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Sonkajärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Sortavala,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Sotkamo,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Suistamo,10,8
Mary / Maria / Maarja / Mari,Maija/Maie,Sulkava,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Suojärvi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Suomussalmi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Säkkijärvi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Sääksmäki,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Tammela,4,4
Mary / Maria / Maarja / Mari,Maija/Maie,Tarvastu,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Tervo,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Tervola,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Teuva,3,2
Mary / Maria / Maarja / Mari,Maija/Maie,Toholampi,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Turtola,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Tuusniemi,2,1
Mary / Maria / Maarja / Mari,Maija/Maie,Tyrvää,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Tyrö,4,3
Mary / Maria / Maarja / Mari,Maija/Maie,Töysä,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Uhtua,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Uskela,11,7
Mary / Maria / Maarja / Mari,Maija/Maie,Uusikaupunki,4,4
Mary / Maria / Maarja / Mari,Maija/Maie,Uusikirkko Tl.,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Vahto,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Vanaja,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Vesilahti,3,3
Mary / Maria / Maarja / Mari,Maija/Maie,Veteli,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Vihanti,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Viitasaari,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Viljakkala,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Vimpeli,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Virrat,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Vuokkiniemi,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Vuole,2,2
Mary / Maria / Maarja / Mari,Maija/Maie,Ylikiiminki,1,1
Mary / Maria / Maarja / Mari,Maija/Maie,Yläne,4,3
Mary / Maria / Maarja / Mari,Maija/Maie,Östmark,2,1
Mary / Maria / Maarja / Mari,Mari,Ambla,15,12
Mary / Maria / Maarja / Mari,Mari,Audru,16,7
Mary / Maria / Maarja / Mari,Mari,Eno,2,2
Mary / Maria / Maarja / Mari,Mari,Hageri,1,1
Mary / Maria / Maarja / Mari,Mari,Haljala,102,70
Mary / Maria / Maarja / Mari,Mari,Halliste,38,29
Mary / Maria / Maarja / Mari,Mari,Hanila,6,6
Mary / Maria / Maarja / Mari,Mari,Hargla,23,17
Mary / Maria / Maarja / Mari,Mari,Harju-Jaani,26,16
Mary / Maria / Maarja / Mari,Mari,Harju-Madise,3,2
Mary / Maria / Maarja / Mari,Mari,Hattula,2,1
Mary / Maria / Maarja / Mari,Mari,Hausjärvi,1,1
Mary / Maria / Maarja / Mari,Mari,Heinjoki,1,1
Mary / Maria / Maarja / Mari,Mari,Helme,30,22
Mary / Maria / Maarja / Mari,Mari,Häädemeeste,14,9
Mary / Maria / Maarja / Mari,Mari,Iisaku,9,6
Mary / Maria / Maarja / Mari,Mari,Inkere,1,1
Mary / Maria / Maarja / Mari,Mari,Jaani,2,2
Mary / Maria / Maarja / Mari,Mari,Juuru,4,3
Mary / Maria / Maarja / Mari,Mari,Jämaja,1,1
Mary / Maria / Maarja / Mari,Mari,Järva-Jaani,11,8
Mary / Maria / Maarja / Mari,Mari,Järva-Madise,10,5
Mary / Maria / Maarja / Mari,Mari,Jõelähtme,17,12
Mary / Maria / Maarja / Mari,Mari,Jõhvi,63,38
Mary / Maria / Maarja / Mari,Mari,Jüri,16,12
Mary / Maria / Maarja / Mari,Mari,Kaarma,1,1
Mary / Maria / Maarja / Mari,Mari,Kadrina,57,41
Mary / Maria / Maarja / Mari,Mari,Kanepi,5,5
Mary / Maria / Maarja / Mari,Mari,Kaprio,5,2
Mary / Maria / Maarja / Mari,Mari,Karja,1,1
Mary / Maria / Maarja / Mari,Mari,Karksi,54,36
Mary / Maria / Maarja / Mari,Mari,Karula,7,6
Mary / Maria / Maarja / Mari,Mari,Karuse,19,11
Mary / Maria / Maarja / Mari,Mari,Keila,1,1
Mary / Maria / Maarja / Mari,Mari,Kihelkonna,2,2
Mary / Maria / Maarja / Mari,Mari,Kihnu,4,4
Mary / Maria / Maarja / Mari,Mari,Kivennapa,13,5
Mary / Maria / Maarja / Mari,Mari,Kodavere,8,7
Mary / Maria / Maarja / Mari,Mari,Koeru,19,10
Mary / Maria / Maarja / Mari,Mari,Koivisto,1,1
Mary / Maria / Maarja / Mari,Mari,Kolga-Jaani,55,43
Mary / Maria / Maarja / Mari,Mari,Kontiolahti,2,2
Mary / Maria / Maarja / Mari,Mari,Kontokki,1,1
Mary / Maria / Maarja / Mari,Mari,Koprina,1,1
Mary / Maria / Maarja / Mari,Mari,Korpiselkä,3,1
Mary / Maria / Maarja / Mari,Mari,Kose,29,14
Mary / Maria / Maarja / Mari,Mari,Kullamaa,11,9
Mary / Maria / Maarja / Mari,Mari,Kupanitsa,1,1
Mary / Maria / Maarja / Mari,Mari,Kursi,13,11
Mary / Maria / Maarja / Mari,Mari,Kuujärvi,1,1
Mary / Maria / Maarja / Mari,Mari,Kuusalu,95,67
Mary / Maria / Maarja / Mari,Mari,Kärla,1,1
Mary / Maria / Maarja / Mari,Mari,Kõpu,5,1
Mary / Maria / Maarja / Mari,Mari,Laitila,2,2
Mary / Maria / Maarja / Mari,Mari,Laiuse,17,12
Mary / Maria / Maarja / Mari,Mari,Lappee,1,1
Mary / Maria / Maarja / Mari,Mari,Lavansaari,2,1
Mary / Maria / Maarja / Mari,Mari,Lempaala,1,1
Mary / Maria / Maarja / Mari,Mari,Lihula,3,3
Mary / Maria / Maarja / Mari,Mari,Liissilä,2,2
Mary / Maria / Maarja / Mari,Mari,Lääne-Nigula,3,3
Mary / Maria / Maarja / Mari,Mari,Lüganuse,22,15
Mary / Maria / Maarja / Mari,Mari,Maarja-Magdaleena,24,12
Mary / Maria / Maarja / Mari,Mari,Markkova,3,1
Mary / Maria / Maarja / Mari,Mari,Martna,8,3
Mary / Maria / Maarja / Mari,Mari,Mihkli,13,6
Mary / Maria / Maarja / Mari,Mari,Miikkulainen,2,2
Mary / Maria / Maarja / Mari,Mari,Moloskovitsa,6,4
Mary / Maria / Maarja / Mari,Mari,Muhu,13,10
Mary / Maria / Maarja / Mari,Mari,Muolaa,7,4
Mary / Maria / Maarja / Mari,Mari,Mustjala,7,7
Mary / Maria / Maarja / Mari,Mari,Märjamaa,7,4
Mary / Maria / Maarja / Mari,Mari,Narvusi,38,22
Mary / Maria / Maarja / Mari,Mari,Nissi,4,2
Mary / Maria / Maarja / Mari,Mari,Nõo,3,3
Mary / Maria / Maarja / Mari,Mari,Otepää,12,10
Mary / Maria / Maarja / Mari,Mari,Paide,11,3
Mary / Maria / Maarja / Mari,Mari,Paistu,40,29
Mary / Maria / Maarja / Mari,Mari,Palamuse,36,17
Mary / Maria / Maarja / Mari,Mari,Peetri,23,17
Mary / Maria / Maarja / Mari,Mari,Pilistvere,38,19
Mary / Maria / Maarja / Mari,Mari,Puhja,24,9
Mary / Maria / Maarja / Mari,Mari,Pärnu,12,10
Mary / Maria / Maarja / Mari,Mari,Pärnu-Jaagupi,15,9
Mary / Maria / Maarja / Mari,Mari,Põltsamaa,42,20
Mary / Maria / Maarja / Mari,Mari,Põlva,12,10
Mary / Maria / Maarja / Mari,Mari,Pöide,26,6
Mary / Maria / Maarja / Mari,Mari,Pühalepa,11,6
Mary / Maria / Maarja / Mari,Mari,Rakvere,3,2
Mary / Maria / Maarja / Mari,Mari,Rannu,19,10
Mary / Maria / Maarja / Mari,Mari,Rapla,6,5
Mary / Maria / Maarja / Mari,Mari,Reigi,9,6
Mary / Maria / Maarja / Mari,Mari,Repola,1,1
Mary / Maria / Maarja / Mari,Mari,Ridala,4,2
Mary / Maria / Maarja / Mari,Mari,Risti,35,14
Mary / Maria / Maarja / Mari,Mari,Räisälä,1,1
Mary / Maria / Maarja / Mari,Mari,Räpina,38,22
Mary / Maria / Maarja / Mari,Mari,Rõngu,7,5
Mary / Maria / Maarja / Mari,Mari,Rõuge,34,16
Mary / Maria / Maarja / Mari,Mari,Saarde,7,6
Mary / Maria / Maarja / Mari,Mari,Sakkola,1,1
Mary / Maria / Maarja / Mari,Mari,Sangaste,49,32
Mary / Maria / Maarja / Mari,Mari,Seiskari,2,1
Mary / Maria / Maarja / Mari,Mari,Serepetta,5,3
Mary / Maria / Maarja / Mari,Mari,Setumaa,175,101
Mary / Maria / Maarja / Mari,Mari,Simuna,11,11
Mary / Maria / Maarja / Mari,Mari,Soikkola,10,4
Mary / Maria / Maarja / Mari,Mari,Sortavala,1,1
Mary / Maria / Maarja / Mari,Mari,Suistamo,6,5
Mary / Maria / Maarja / Mari,Mari,Suojärvi,2,2
Mary / Maria / Maarja / Mari,Mari,Suure-Jaani,30,15
Mary / Maria / Maarja / Mari,Mari,Tartu-Maarja,10,8
Mary / Maria / Maarja / Mari,Mari,Tarvastu,37,27
Mary / Maria / Maarja / Mari,Mari,Terijoki,4,2
Mary / Maria / Maarja / Mari,Mari,Toksova,6,2
Mary / Maria / Maarja / Mari,Mari,Tori,44,26
Mary / Maria / Maarja / Mari,Mari,Torma,17,5
Mary / Maria / Maarja / Mari,Mari,Tuutari,1,1
Mary / Maria / Maarja / Mari,Mari,Tyrö,19,7
Mary / Maria / Maarja / Mari,Mari,Tõstamaa,11,11
Mary / Maria / Maarja / Mari,Mari,Türi,9,7
Mary / Maria / Maarja / Mari,Mari,Urvaste,21,17
Mary / Maria / Maarja / Mari,Mari,Vaivara,26,17
Mary / Maria / Maarja / Mari,Mari,Valkeasaari,1,1
Mary / Maria / Maarja / Mari,Mari,Varbla,11,8
Mary / Maria / Maarja / Mari,Mari,Vastseliina,19,16
Mary / Maria / Maarja / Mari,Mari,Venjoki,3,3
Mary / Maria / Maarja / Mari,Mari,Vigala,17,12
Mary / Maria / Maarja / Mari,Mari,Viljandi,44,26
Mary / Maria / Maarja / Mari,Mari,Virtasalmi,1,1
Mary / Maria / Maarja / Mari,Mari,Viru-Jaagupi,13,8
Mary / Maria / Maarja / Mari,Mari,Viru-Nigula,31,19
Mary / Maria / Maarja / Mari,Mari,Vuokkiniemi,13,6
Mary / Maria / Maarja / Mari,Mari,Vuole,6,2
Mary / Maria / Maarja / Mari,Mari,Väike-Maarja,24,18
Mary / Maria / Maarja / Mari,Mari,Vändra,7,6
Mary / Maria / Maarja / Mari,Mari,Võnnu,8,6
Mary / Maria / Maarja / Mari,Mari,Äksi,13,10
Mary / Maria / Maarja / Mari,Maria,Alatornio,1,1
Mary / Maria / Maarja / Mari,Maria,Alavus,1,1
Mary / Maria / Maarja / Mari,Maria,Ambla,2,2
Mary / Maria / Maarja / Mari,Maria,Asikkala,1,1
Mary / Maria / Maarja / Mari,Maria,Brandval,2,1
Mary / Maria / Maarja / Mari,Maria,Eräjärvi,1,1
Mary / Maria / Maarja / Mari,Maria,Grue Finnskog,1,1
Mary / Maria / Maarja / Mari,Maria,Hailuoto,1,1
Mary / Maria / Maarja / Mari,Maria,Haljala,2,2
Mary / Maria / Maarja / Mari,Maria,Halliste,1,1
Mary / Maria / Maarja / Mari,Maria,Hanila,1,1
Mary / Maria / Maarja / Mari,Maria,Harju-Jaani,2,2
Mary / Maria / Maarja / Mari,Maria,Harlu,2,2
Mary / Maria / Maarja / Mari,Maria,Hattula,1,1
Mary / Maria / Maarja / Mari,Maria,Hauho,1,1
Mary / Maria / Maarja / Mari,Maria,Haukivuori,1,1
Mary / Maria / Maarja / Mari,Maria,Hirvensalmi,1,1
Mary / Maria / Maarja / Mari,Maria,Huittinen,1,1
Mary / Maria / Maarja / Mari,Maria,Humppila,5,3
Mary / Maria / Maarja / Mari,Maria,Iisaku,2,1
Mary / Maria / Maarja / Mari,Maria,Iisalmi,8,7
Mary / Maria / Maarja / Mari,Maria,Ilmajoki,2,2
Mary / Maria / Maarja / Mari,Maria,Ilomantsi,16,14
Mary / Maria / Maarja / Mari,Maria,Impilahti,13,11
Mary / Maria / Maarja / Mari,Maria,Isojoki,3,2
Mary / Maria / Maarja / Mari,Maria,Jalasjärvi,2,2
Mary / Maria / Maarja / Mari,Maria,Joroinen,2,2
Mary / Maria / Maarja / Mari,Maria,Joutsa,3,2
Mary / Maria / Maarja / Mari,Maria,Jurva,1,1
